CustomerID,Items
53739,['21098K']
443745,[]
343746,['20668K']
243747,['16156SH']
143748,['22693N']
456246,['84879M']
532755,['85123AY']
312777,"['23077P', '22130P']"
202788,['23084M']
397206,"['21069U', '21871Y', '85099BJ', '84879M', '18007N', '85099FC', '21877C', '22386V']"
482805,['22616B']
117189,['85123AY']
317187,['15036Z']
472815,['79323BM']
531855,['22189I']
491895,['84212C']
81909,['85123AY']
18090,"['22985B', '85123AY', '22629C', '22273M', '21984W', '21980L', '21977R']"
238068,['21703M']
51939,['23343M']
148059,['22616B']
441945,['85123AY']
58050,['84879M']
258048,['85175B']
358047,['84988Y']
458046,"['16008I', '22469S', '22470E', '22350T', '22702X', '21733F', '22349R', '85099BJ', '85099FC', '22386V', '22700C', '22759Z', '22379G', '23167J', '22866X', '23231J', '20973S', '22651T', '22865Y', '22178V', '23230A', '21086B', '22963K', '21181K', '22381J', '22969Z', '22632O', '22385P', '84946F']"
140859,['22616B']
362736,"['85123AY', '22469S', '84992D', '22470E', '22693N', '21915K', '21733F', '22151L', '22952P', '84879M', '22950F', '22909Z', '21175V', '21212D', '21731V', '22629C', '22086O', '85099BJ', '20973S', '21891R', '23343M', '23230A', '72232C', '22969Z', '22910D', '84988Y', '22630B', '23167J', '23209X', '23177K', '23340L', '21918L', '23113X', '23231J', '84991R', '23207R', '22382I', '23203B', '23193C', '22178V', '22991T', '22992G', '22578A', '23378J', '21108Z', '21213V', '21791H', '22386V', '21929W', '21086B', '85099CQ', '22959R', '20974J', '22631M', '21975B', '20726C', '22963K', '22651T', '23326S', '22659F', '22326L', '22029R', '23176Z', '21210C', '22940N', '23170S', '23171H', '21914B', '23353X', '21181K', '23201S', '23077P', '21790Y', '21916D', '23310X', '20712E', '22610S', '22492E', '20724F', '22556N', '23309L', '22096G', '23234A', '23175H', '71459J', '20719E', '22130P', '22577B', '23194R', '23199M', '79000Z', '20725N', '23202Z', '21137F', '22417M', '22355U', '47566Y', '23380Y', '22560W', '23381G', '23166P', '21899D', '23436I', '21900A', '23550P', '22993E', '21984W', '21981M', '23078Y', '21931F', '21928E', '22741O', '21098K', '22662G', '22652D', '84950I', '23328X', '84946F', '22619G', '23345S', '84978X', '23208E', '22697A', '22615Z', '84945I', '22613A', '21232B', '22557Z', '22302N', '84970SL', '22558H', '23293D', '22980U', '22666I', '23157X', '23240L', '21498M', '22551F', '22303W', '23581R', '22960K', '21500P', '82582N', '23571G', '22466O', '23298Q', '20979K', '21422L', '23084M', '15034D', '22493I', '23076Z', '21390P', '22653U', '23570W', '84755J', '21439F', '22998M', '23545U', '21902W', '21326V', '23300F', '23301G', '23206T', '22945X', '22561Z', '22174M', '22865Y', '84375E', '22617A', '22383K', '22699D', '22616B', '20723U', '22294U', '23344R', '23318Z', '23346H', '20727V', '22772B', '22771L', '79323BM', '22759Z', '22609U', '22738Y', '20914Q', '22384W', '21080R', '20668K', '22564D', '23215I', '22077P', '23245W', '22620B', '23174D', '22411U', '22094G']"
382716,"['21829T', '23084M', '22616B', '22197J']"
316377,"['22189I', '21213V', '22386V', '22952P', '85099BJ', '84991R', '22355U', '21975B', '22610S', '84946F', '22578A', '21977R', '20719E', '20724F', '22086O', '72232C', '85099FC', '23203B', '22950F', '22910D', '22178V', '22130P', '71459J', '84755J', '20971S', '22379G', '21703M', '21181K', '22741O', '84945I', '21212D', '22577B', '23077P', '84978X', '22151L', '21790Y', '71477B', '23310X', '23378J', '85123AY', '22909Z', '20725N', '22961C', '20723U', '21498M', '22865Y', '22609U', '23202Z', '21137F', '22411U', '20728Z', '23206T', '82484O', '23204B', '23117T', '85099CQ', '47566Y', '23199M', '21497K', '22866X', '22993E', '23344R', '22356T', '23209X', '20712E', '20668K', '23293D', '21326V', '22759Z', '21931F', '84992D', '23571G', '23297N', '23205F', '23321O', '23201S', '21080R', '23343M', '22383K', '22384W', '22385P', '23376B', '23318Z', '23581R', '22149E', '21499T', '23296Z', '23295P', '22197J', '23294M', '23300F', '23301G', '21500P', '21232B', '23307D', '23309L', '23268O', '22666I', '21623S', '21166I', '23245W', '22158K', '23570W', '22659F', '23582G', '23232F', '23230A', '23270T', '21731V', '84879M', '23170S', '22558H', '23121M', '22998M', '21889K', '16156SH', '22418R', '22959R', '16045M', '21929W', '22554P', '20727V', '22560W', '22417M', '22951B', '21928E', '22867O', '15034D', '79321V', '20726C', '22077P', '21914B', '23078Y', '22791E', '22489J', '84970SL', '84692Z', '22423U', '23076Z']"
133569,"['23115D', '21137F']"
56439,['17003M']
446445,"['16156SH', '22470E', '21733F', '22710N', '22469S']"
246447,"['85099BJ', '84212C', '21985C', '21982Y', '85099FC', '22386V']"
455535,['21135E']
355536,"['85099BJ', '21967J', '85099FC', '22386V', '21982Y', '21985C', '22759Z', '23005J', '84992D', '22693N', '22379G', '21787C', '21977R', '22659F', '22629C', '22865Y', '22866X', '85099CQ', '23199M', '21212D', '22985B', '22998M', '22030B', '20724F', '84946F', '22151L', '22149E', '22273M', '22178V', '21181K', '84947R', '84879M', '22381J', '21918L', '23171H', '22633V', '20712E', '84929V', '21928E', '20725N', '23209X', '15034D', '21980L', '23170S', '22555O', '22385P', '22630B', '21931F', '22423U', '22791E', '22728B', '21984W', '22632O', '22383K', '22147L', '23206T', '84945I', '22384W', '84991R', '22595D', '21929W', '84755J', '22741O', '23157X', '21213V', '21621T', '22294U', '22983O', '22966E', '22411U', '21790Y', '22988D', '22382I', '22652D', '40016U', '23200Y', '23205F', '22029R', '22417M', '20728Z', '20711L', '22856A', '84997BG', '22710N', '23204B', '22585G', '22348L', '48111G', '20719E', '20723U', '21166I', '21080R', '16156SH', '71459J', '84380W', '90057R', '21499T', '22740K', '22900U', '21877C', '23245W', '23201S', '21121C', '21094A', '21497K', '22646J', '22970T', '21509I', '23202Z', '23203B', '22834J', '23507E', '21156K', '21916D', '23232F', '22713C', '21498M', '22714G', '22726C', '23144I', '21206X', '21500P', '22699D', '23175H', '16008I', '20963G', '20961S', '21981M', '22570W', '16161PA', '22343N', '71477B', '23174D', '22491V', '22560W', '22558H', '22557Z', '82482D', '22086O', '22554P', '22345K', '20727V', '79321V', '47591DY', '84997CQ', '47566Y', '22346F', '21975B', '22344M', '21976M', '84988Y', '21704M', '21380E', '22142B', '22553Q', '21506J', '22993E', '18007N', '21232B', '21672A', '23230A', '22355U', '21558V', '23298Q', '22969Z', '22952P', '22144E', '22556N', '23233W', '22692J', '22698C', '22704P', '75049LA', '21983K', '21428B', '21891R', '20972O', '21930O', '22727B', '22174M', '22150K', '22661W', '23172Q', '21202D', '72741B', '22610S', '47566BG', '22131I', '23078Y', '21559P', '23173W', '22087E', '23119M', '23167J', '23122S', '22112V', '22338I', '22326L', '22103E', '21507E', '22243L', '22303W', '22301J', '22077P', '22084R', '22266W', '23121M', '21936G', '22352Z', '22771L', '21932M', '22609U', '22662G', '22597M', '22663L', '22579W', '22697A', '21917S', '22569R', '22568A', '22725X', '22729W', '21882L', '21880B', '22800V', '22984H', '22804V', '21844I', '21830E', '22551F', '22530D', '22467G', '22418R', '22045U', '22908G', '21770E', '22047L', '22367K', '22971A', '21670S', '22435K', '22996P', '21086B', '23231J', '72351BE', '20726C', '82580N', '84029EX', '21174F', '84508AE', '84596BQ', '21314Q', '23281Z', '23275I', '21326V', '84692Z', '84949O', '84970LF', '84997AH', '72351AA', '48116K', '20969R', '35095BN', '23431D', '23510V', '21135E', '23344R', '21098K', '35095AT', '35610AZ', '20971S', '35961N', '20985D', '21231K', '20984B', '20975Y', '47556BE', '21385E', '20718A', '17096D', '85106U', '23217N', '16237N', '23210F', '23208E', '23207R', '16169EL']"
255537,"['84212C', '22197J']"
155538,"['22197J', '17003M']"
244458,['22740K']
344457,['23084M']
354447,['22693N']
165438,['21829T']
365436,['21175V']
154638,['21977R']
54639,['17003M']
44649,"['22273M', '22693N', '84992D', '20971S', '22189I', '21985C', '23084M', '21982Y', '22147L', '22149E', '85099BJ', '85099FC', '84991R', '22570W', '21213V', '21975B', '22759Z', '22569R', '22379G', '82484O', '22568A', '21623S', '23378J', '17021U', '21704M', '21181K', '22555O', '21166I', '22507V', '22386V', '20969R', '21390P', '21621T', '21977R', '22964E', '22909Z', '23230A', '22174M', '22382I', '22998M', '22027K', '22856A', '22952P', '84879M', '22343N', '22045U', '22489J', '85099CQ', '21202D', '22029R', '72232C', '22616B', '21206X', '22791E', '22618S', '21981M', '22865Y', '22866X', '22111I', '22188M', '22096G', '23340L', '22344M', '84380W', '22346F', '22345K', '22585G', '22417M', '84997BG', '82583N', '22466O', '22030B', '22944W', '22950F', '84568Z', '21731V', '21212D', '22292I', '22491V', '21174F', '22951B', '22297H', '85150Z', '16045M', '23206T', '23134S', '84945I', '16008I', '23381G', '23380Y', '21983K', '84946F', '84947R', '21976M', '23543B', '22151L', '22381J', '21877C', '21874B', '21485W', '22197J', '20724F', '22615Z', '23199M', '23294M', '22554P', '20725N', '35924B', '22094G', '21873C', '21558V', '23297N', '21559P', '16259V', '22557Z']"
523665,['85123AY']
383706,['22616B']
462825,['22492E']
352836,"['15036Z', '22727B', '22961C', '85152E', '23497Q', '23552T', '23498F', '22457C', '22197J']"
52839,"['21098K', '85123AY', '22469S', '22151L', '22998M', '21733F', '22470E', '22727B', '22961C', '22178V', '15034D', '23171H', '85099BJ']"
47160,['22197J']
347157,"['21212D', '22355U', '22693N', '20724F', '21620I', '22469S', '22470E', '72232C', '20719E', '21918L', '22178V', '21733F', '20723U', '23310X', '23204B', '21916D', '23206T', '20668K', '22951B', '20725N', '22920I', '22356T', '22554P', '22086O', '71459J', '21121C', '21931F', '20728Z', '20712E', '23209X', '23199M', '84755J', '79323BM', '21975B', '22659F', '22629C', '21976M', '22578A', '22741O', '20726C', '22243L', '79321V', '23344R', '85099BJ', '23309L', '21790Y', '23205F', '22417M', '22384W', '21213V', '84978X', '22383K', '23121M', '22130P', '23268O', '23200Y', '21498M', '47566Y', '23167J', '21166I', '22077P', '23119M', '21929W', '23077P', '35095BN', '23076Z', '22993E', '35095AT', '22029R', '21982Y', '79190BW', '22030B', '21080R', '22630B', '22326L', '22556N', '84029EX', '22577B', '84991R', '20727V', '84988Y', '85099CQ', '84970SL', '84945I', '22411U', '20973S', '21928E', '22963K', '21930O', '22294U', '22988D', '22966E', '22908G', '21210C', '22910D', '21232B', '84946F', '21385E', '22551F', '21871Y', '22467G', '21394I', '84997CQ', '22352Z', '22382I', '23203B', '23202Z', '23201S', '22418R', '23230A', '23231J', '23240L', '21479J', '23281Z', '23155O', '21673M', '23293D', '23122S', '23297N', '22440M', '21422L', '23307D', '84929V', '21559P', '79000Z', '22560W', '35961N', '22103E', '22661W', '22610S', '22613A', '22174M', '22114V', '75049LA', '21124F', '82600H', '22558H', '21135E', '22804V', '21137F', '22102P', '22714G', '23581R', '20718A', '84692Z', '22651T']"
342846,"['48187N', '20685H', '48188P', '48194E', '16219C', '48138T', '48173CT']"
42849,['84347V']
541755,"['22952P', '85123AY', '62018W', '22950F', '21175V', '22909Z', '23117T', '84879M', '22197J', '22920I', '71477B', '23343M', '21915K', '23378J', '23203B', '21181K', '22910D', '21620I', '22355U', '22086O', '20971S', '22386V', '22961C', '22065D', '22578A', '23310X', '22610S', '23340L', '22273M', '21731V', '71459J', '85099CQ', '23077P', '22615Z', '22178V', '22577B', '21928E', '23380Y', '20724F', '21975B', '20719E', '21981M', '22469S', '84755J', '23202Z', '84946F', '17084RT', '22130P', '23209X', '84978X', '85099BJ', '22094G', '21914B', '23297N', '22741O', '84950I', '48116K', '84988Y', '23381G', '21791H', '22969Z', '22045U', '22151L', '23207R', '22666I', '22411U', '22959R', '22609U', '23344R', '23201S', '21232B', '22096G', '21137F', '21929W', '22470E', '22556N', '22457C', '22189I', '47566Y', '48111G', '21166I', '23230A', '23318Z', '23309L', '21733F', '21790Y', '22147L', '22993E', '23166P', '23167J', '22966E', '23199M', '23204B', '23206T', '23215I', '21498M', '21497K', '23231J', '21891R', '23293D', '23307D', '23177K', '21326V', '84945I', '20725N', '20723U', '16156SH', '82583N', '85152E', '20726C', '22690X', '22960K', '22579W', '22558H', '23270T', '23376B', '79030GK', '22940N', '20974J', '22560W', '75049LA', '22692J', '16161UB', '22697A', '22551F', '16161PA', '21479J', '22584Q', '22907C', '23245W', '22630B', '82582N', '22541B', '23300F', '22114V', '23078Y', '22659F', '23321O', '17021U', '23326S', '20728Z', '23328X', '22662G', '23301G', '22992G', '21213V', '22991T', '20727V', '79321V', '84947R', '20914Q', '23296Z', '22667K', '22382I', '22561Z', '23353X', '23157X', '23193C', '22620B', '23232F', '21977R', '21984W', '84029EX', '21086B', '22619G', '21500P', '21080R', '21506J', '22783G', '23208E', '23205F', '22771L', '11001M', '20712E', '22749K', '48138T', '48187N', '20685H', '48194E', '22711H', '84970SL', '23550P', '23582G', '23581R', '21931F', '23571G', '23570W', '22710N', '22385P', '21930O', '23233W', '22149E', '21916D', '84692Z']"
41760,"['84879M', '23084M', '22197J', '21731V', '22595D', '20974J', '84992D', '23203B', '84950I', '23345S', '22991T', '23215I', '22564D', '22992G', '22493I', '23201S', '23207R', '21390P', '11001M', '22489J', '22561Z', '23209X', '22544C', '22191G', '23293D', '23346H', '22629C', '22326L', '21791H', '22759Z', '85099BJ', '23205F', '22630B', '22328M', '22661W', '20829J', '22712N', '84755J', '23086Z', '85099FC', '84347V', '21479J', '23170S', '23117T', '21700U', '23295P', '21481J', '23275I', '23298Q', '22610S', '22551F', '84929V', '21620I', '20972O', '23177K', '21976M', '22027K', '23176Z', '20724F', '23297N', '21121C', '23240L', '23193C', '21430A', '22940N', '20728Z', '20712E', '23294M', '23171H', '84947R', '23078Y', '23245W', '21929W', '21877C', '23328X', '21098K', '21509I', '16161PA', '21156K', '23206T', '84997DC', '21975B', '22959R', '22025A', '22593E', '21985C', '22418R', '22944W', '22178V', '23353X', '22553Q', '23256O', '20725N', '22417M', '22534C', '23202Z', '22383K', '23296Z', '23545U', '22998M', '22531M', '23199M', '21069U', '22147L', '22609U', '85099CQ', '75049LA', '22555O', '23307D', '22543G', '22585G', '20719E', '21124F', '21899D', '22382I', '37370Z', '84596GP', '22540W', '23166P', '23121M', '21287D', '23204B', '84997BG', '21902W', '22411U', '23234A', '22131I', '21900A', '22951B', '22662G', '77101AT', '20726C', '22716A', '22557Z', '22554P', '22273M', '23550P', '23292K', '22916M', '23287L', '84991R', '23500J', '22466O', '22950F', '22149E', '47566Y', '22917U', '22558H', '23194R', '21326V', '22919F', '23326S', '22619G', '22907C', '23241W', '22467G', '22386V', '22379G', '20979K', '23281Z', '22621P', '22674G', '23238P', '20717I', '21122K', '20975Y', '21623S', '22507V', '20675E', '22243L', '23200Y', '21928E', '22384W', '23389U', '23165S', '23122S', '23208E', '21240N', '23237P', '21559P', '22423U', '22533C', '23198Y', '85123AY', '22908G', '15034D', '21086B', '22037V', '10133M', '23280V', '21500P', '22029R', '22899Q', '22608F', '21218O', '35954V', '23076Z', '20718A', '82484O', '23120O', '22078R', '23189A', '22189I', '90057R', '21915K', '21930O', '22739W', '22738Y', '22616B', '22736S', '22434S', '22150K', '21507E', '20723U', '22336O', '22697A', '23231J', '23300F', '23172Q', '22030B', '23469Z', '21213V', '22549T', '23360X', '22385P', '22460J', '22335Z', '21654F', '22601T', '22138G', '22082A', '21881M', '20677D', '84997CQ', '21439F', '22631M', '22579W', '23290W', '22865Y', '22699D', '22546L', '22356T', '23436I', '22956D', '21499T', '23312N', '22045U', '22337H', '23291F', '23236J', '23255L', '21084K', '23004D', '22698C', '35953W', '35961N', '22704P', '21672A', '23144I', '22800V', '23355Z', '23175H', '21544W', '23347G', '21873C', '22637S', '23123F', '23254E', '22381J', '22294U', '21096Q', '22355U', '21232B', '20676O', '47503AN', '79321V', '84826T', '84406BH', '22343N', '22399O', '22577B', '23327C', '84949O', '21429E', '84997AH', '23314P', '84596BQ', '82581P', '21884K', '21810L', '23174D', '23306Z', '22945X', '20727V', '22921W', '22918F', '21770E', '22539E', '22079R', '21239K', '22663L', '23270T', '23301G', '22338I', '84970SL', '23242A', '21669G', '47593BL', '21242V', '22420M', '23286O', '20984B', '22244X', '22708V', '21811V', '22834J', '21169G', '22570W', '21244H', '21498M', '84508AE', '22556N', '23480U', '23196E', '21785M', '22402W', '21198V', '21809L', '82494LP', '22478H', '72802CE', '22573R', '71459J', '22333G', '47504HB', '21871Y', '22909Z', '22986P', '23230A', '21868Y', '21535E', '21199L', '22367K', '22617A', '23494O', '21080R', '23546H', '22625P', '22755K', '21564K', '21563N', '22980U', '22292I', '21238G', '22735X', '22537N', '22148Z', '22754C', '21876I', '71477B', '22983O', '21891R', '23057O', '22594A', '85014BD', '22814E', '22477A', '82552M', '22866X', '22779J', '84832I', '21508L', '10135P', '22331U', '22525M', '79164C', '23440Y', '23446P', '23447M', '21804J', '21503F', '22111I', '22706R', '22816Q', '20956X', '22047L', '23108J', '21875C', '22857G', '22352Z', '21561W', '22536B', '23310X', '22758C', '21403N', '23244J', '21399R', '21879Z', '23289K', '23331G', '21882L', '22734C', '84945I', '22904F', '22491V', '16161UB', '21621T', '84692Z', '20685H', '22946R', '23113X', '22488P', '85132AD', '85071AE', '21111G', '22710N', '84596LY', '20983Y', '84598D', '85049GC', '21090G', '20963G', '22791E', '21980L', '22109D', '22652D', '85184CK', '22780U', '22435K', '23308G', '22726C', '21385E', '21932M', '23569K', '22055T', '22633V', '21245S', '21888F', '21319Q', '21318C', '23285I', '21197E', '46000SJ', '22142B', '23173W', '22479R', '21154F', '22718P', '21174F', '85172L', '22988D', '84596JR', '22080D', '23470Y', '22603Q', '17003M', '48116K', '84970LF', '22670P', '84976S', '21694A', '22996P', '23483M', '22112V', '23100G', '22219N', '22981K', '21870X', '20750C', '22097D', '22568A', '22567D', '22855Q', '22856A', '22230W', '21844I', '22979P', '22896Q', '85035CL', '22902M', '21824R', '22746G', '22545H', '21035O', '23000P', '22393T', '21181K', '16237N', '84050K', '23253H', '22139Q', '21558V', '22196G', '22620B', '22693N', '85178F', '16236S', '16219C', '23583L', '21155Z', '16235A', '35970L', '23319Q', '23168M', '21136P', '22083G', '21216B', '22084R', '23103F', '22501Q', '22508O', '23232F', '22389X', '22729W', '23239Z', '48187N', '21313C', '23399Y', '21644N', '22604J', '22344M', '21485W', '22505F', '21936G', '17091JD', '85071BT', '21058L', '21320U', '23309L', '21428B', '22464B', '22041A', '22668V', '47590BU', '23213E', '23598E', '22439F', '23499W', '15056BLH', '22571W', '22766P', '21249J', '21896V', '21892U', '22807L', '22615Z', '22757D', '22815Y', '21380E', '22817Z', '22818I', '21381P', '21880B', '23597O', '21421E', '22051L', '21914B', '22483A', '79051AX', '21094A', '85131AI', '22345K', '23125Q', '21112W', '84801AE', '22210R', '84596FA', '22482I', '21043X', '22480D', '82486S', '22934E', '22128V', '23182N', '22346F', '51014LS', '22732E', '22329R', '22900U', '22747N', '48194E', '22499N', '20674R', '22745M', '20961S', '84836J', '21670S', '75178B', '21933N', '22628U', '85049EP', '22720A', '21935J', '85227H', '22749K', '85071CC', '85212R', '21931F', '22742P', '16169EL', '22574T', '22692J', '21983K', '22043M', '20668K', '22081J', '22676W', '22733V', '21260A', '23162V', '23102L', '23263V', '47504KA', '47590AN', '48111G', '23235U', '21179M', '48188P', '23210F', '71053R', '72586H', '21165F', '72802BO', '23192L', '79163I', '82482D', '22400A', '85032DO', '82551H', '84012F', '21192D', '22465K', '23273Z', '23562I', '23445C', '22152O', '23547Y', '21306T', '23419X', '21314Q', '22458G', '23561C', '21243M', '22421F', '23340L', '23334M', '23333X', '22436B', '21397T', '22154A', '21206X', '22176G', '23110A', '22997O', '22984H', '21584L', '22198K', '21874B', '21833B', '23006Q', '21830E', '21829T', '21716W', '84993AK', '84614AP', '22957K', '22898W', '20914Q', '22378H', '84880V', '23032G', '21671K', '21071P', '23079S', '21592F', '84218U', '23083I', '23082N', '22854V', '21616V', '84828A', '84313CE', '21078I', '23055P', '22851J', '22457C', '22438R', '22104K', '22440M', '22231R', '22366J', '22241L', '22348L', '22075W', '22502M', '22432D', '22472Z', '22396C', '22195J', '22583A', '22487O', '22596T', '22600F', '22185B', '22416F', '22171T', '22515B', '22578A', '22127Y', '22144E', '22519P', '22207L', '22175U', '22095Q', '90210CN', '22068H', '23002D', '84792X', '20977U', '23302F', '23284M', '23266U', '21442O', '23264K', '23250A', '23229V', '20971S', '23190S', '23188L', '23163U', '23161A', '23158A', '84915T', '23145J', '21523L', '84946F', '21531U', '23109C', '22297H', '21578P', '23090Z', '84978X', '20803Z', '20801C', '85034CF', '21650J', '21354L', '23358H', '21292J', '21014O', '84006Q', '84535BP', '21108Z', '21065W', '82483P', '79063CP', '21137F', '21167A', '51014AW', '48184N', '48138T', '47599BN', '21195Z', '46000MP', '84754D', '84660BF', '21202D', '37413U', '37340T', '21208V', '21209Y', '20981E', '35610AZ', '23575V', '23560D', '84691N', '21259G', '21284D', '85039BH', '85039AJ', '21713G', '21883V', '21897X', '21898V', '22784C', '21714L', '21907O', '22751U', '85174H', '22731C', '21934D', '85183BW', '16218Y', '22705I', '21974Q', '22690X', '22687S', '22686P', '16169MK', '90210BN', '16008I', '22665A', '22046Q', '22647A', '22644U', '22048X', '22049I', '22632O', '22060W', '22819Q', '21903Y', '22961C', '21818Q', '22993E', '85049AF', '21718N', '85061WF', '21756Q', '22970T', '22964E', '85093X', '22858H', '21807D', '84029GV', '21823I', '22860O', '22911G', '22905R', '21845L', '22892Z', '22897R']"
161838,['21829T']
61839,['21829T']
38160,['17003M']
351846,['22616B']
148149,['22595D']
540855,"['84077K', '21977R', '23084M', '21915K', '85123AY', '23115D', '21137F', '20724F', '21975B', '21213V', '22355U', '84991R', '21175V', '20719E', '75049LA', '84755J', '23204B', '22489J', '84879M', '22951B', '20723U', '22178V', '23206T', '22243L', '71459J', '22554P', '23203B', '75131T', '22417M', '22356T', '21976M', '23117T', '21731V', '20725N', '20712E', '22966E', '79321V', '22029R', '22030B', '20728Z', '84946F', '21889K', '21791H', '23199M', '47566BG', '21498M', '23167J', '23205F', '23275I', '21931F', '21703M', '22411U', '22418R', '23077P', '23209X', '22539E', '22693N', '23121M', '71477B', '23310X', '23307D', '22661W', '84978X', '22546L', '21121C', '21124F', '84945I', '22384W', '22741O', '21166I', '47566Y', '21135E', '21080R', '35961N', '22382I', '23295P', '21181K', '22970T', '23200Y', '23201S', '23076Z', '21810L', '22998M', '21509I', '22993E', '22992G', '21499T', '22969Z', '22086O', '21479J', '23281Z', '23293D', '22593E', '21930O', '22908G', '22907C', '22027K', '21232B', '22197J', '22713C', '20726C', '20727V', '22558H', '22556N', '20972O', '85099CQ', '82583N', '85175B', '85099BJ', '22326L', '22383K', '22578A', '22536B', '84029EX', '22577B', '22530D', '22544C', '23232F', '23308G', '22467G', '20718A', '22466O', '84947R', '23280V', '22540W', '22041A', '21212D', '22531M', '22952P', '21932M', '21506J', '21231K', '82580N', '84949O', '84970SL', '21981M', '23355Z', '22971A', '21385E', '23268O', '22491V', '23270T', '23374A', '23245W', '22988D', '22991T', '22303W', '21507E', '84692Z', '23290W', '22551F', '22440M', '22561Z', '85150Z', '22301J', '22174M', '23122S', '20974J', '23294M', '21070F', '21068Y', '84836J', '85178F', '22610S', '22956D', '22302N', '22571W', '23157X', '21669G', '23296Z', '22300C', '21122K', '20971S', '84950I', '22555O', '23078Y', '22114V', '16156SH', '22961C', '22712N', '22130P', '21559P', '85099FC', '21790Y', '22663L', '22386V', '22662G', '16161PA']"
306387,['21977R']
93609,"['84347V', '84077K', '22492E', '85099BJ', '22629C', '21731V', '22630B', '22386V', '22470E', '22440M', '22489J', '20724F', '22469S', '23293D', '20712E', '22998M', '23203B', '21733F', '23209X', '22326L', '22544C', '22029R', '23510V', '85123AY', '23507E', '85099FC', '20719E', '22551F', '22951B', '21121C', '23345S', '22554P', '22355U', '23206T', '22178V', '23199M', '23346H', '23295P', '22610S', '22710N', '23204B', '15036Z', '22417M', '23114G', '23297N', '22382I', '21976M', '20725N', '23201S', '22693N', '84755J', '23205F', '22969Z', '21929W', '20726C', '84929V', '23084M', '22759Z', '20728Z', '23171H', '22631M', '22243L', '23294M', '22411U', '23240L', '22418R', '22356T', '16156SH', '22467G', '23200Y', '23207R', '20723U', '23230A', '22556N', '22952P', '23232F', '22383K', '85099CQ', '23077P', '23121M', '22909Z', '21928E', '23307D', '22618S', '22384W', '22557Z', '22662G', '22609U', '22741O', '21931F', '21181K', '71459J', '21124F', '21787C', '20973S', '22908G', '22661W', '23202Z', '22539E', '22546L', '21497K', '16161PA', '21509I', '22993E', '23296Z', '22151L', '23245W', '22961C', '23231J', '21166I', '79321V', '23170S', '47566Y', '22385P', '22712N', '23122S', '84978X', '21212D', '21559P', '21914B', '21086B', '84946F', '84879M', '22027K', '22940N', '22558H', '22959R', '22555O', '21080R', '21390P', '23281Z', '22045U', '23344R', '21498M', '21506J', '23328X', '23353X', '23545U', '21326V', '22651T', '23076Z', '21672A', '22963K', '21210C', '22714G', '23236J', '22531M', '16161UB', '20727V', '84596GP', '20713F', '22543G', '22491V', '20979K', '22379G', '21232B', '21930O', '20676O', '22131I', '21137F', '23310X', '22613A', '23309L', '21135E', '23308G', '20971S', '22423U', '21507E', '21499T', '21669G', '21500P', '82580N', '23326S', '23550P', '23144I', '22460J', '22910D', '82583N', '84970SL', '84947R', '22907C', '22834J', '84945I', '22866X', '35961N', '20711L', '21122K', '22950F', '23233W', '22244X', '22663L', '90057R', '22294U', '22030B', '22534C', '20984B', '22956D', '23208E', '23078Y', '22174M', '22697A', '22620B', '23292K', '22367K', '23287L', '23298Q', '23234A', '22553Q', '84508AE', '22399O', '84692Z', '22996P', '23436I', '23371H', '21238G', '22984H', '21240N', '21668N', '21670S', '22652D', '21385E', '21561W', '84949O', '22273M', '23241W', '21481J', '21429E', '21495P', '22333G', '23275I', '23280V', '22352Z', '22158K', '23290W', '16237N', '22150K', '22149E', '22147L', '23172Q', '22130P', '84997DC', '84997BG', '23123F', '22466O', '22659F', '22245R', '22608F', '21981M', '22899Q', '82600H', '21881M', '22704P', '22621P', '21094A', '22713C', '22791E', '22716A', '22720A', '75049LA', '22771L', '22726C', '22728B', '37370Z', '20974J', '20972O', '21975B', '23581R', '21156K', '22699D', '22865Y', '21933N', '84029EX', '71477B', '72741B', '22090X', '22545H', '21810L', '21218O', '22736S', '23177K', '22041A', '22734C', '22646J', '22738Y', '22633V', '22047L', '22142B', '22219N', '23189A', '22698C', '22037V', '22348L', '22632O', '22028K', '22381J', '22025A', '22335Z', '22619G', '22336O', '22337H', '22739W', '21988M', '22338I', '22331U', '22540W', '23175H', '22549T', '22570W', '21642S', '21650J', '21671K', '22567D', '22945X', '22561Z', '21673M', '22992G', '22086O', '22986P', '22983O', '21704M', '22980U', '22957K', '22094G', '22966E', '22960K', '22087E', '21830E', '23174D', '22128V', '21932M', '22139Q', '22962X', '22585G', '21508L', '22083G', '22084R', '23154P', '21544W', '21889K', '21917S', '22577B', '22779J', '22780U', '22804V', '23119M', '23117T', '22112V', '22964E', '23086Z', '23340L', '20677D', '48111G', '23306Z', '23582G', '23372N', '23480U', '23321O', '21154F', '21136P', '20675E', '23493H', '23370K', '23327C', '84375E', '85106U', '23508J', '21213V', '84997CQ', '47503AN', '84991R', '84987W', '21078I', '23506M', '23360X', '84836J', '20717I', '20718A', '48116K', '21098K', '23301G', '23284M', '21430A', '82482D', '23389U', '23534D', '23254E', '23255L', '23256O', '21399R', '21242V', '23380Y', '21174F', '15056ND', '85150Z', '23289K', '23291F', '16169EL', '23300F']"
